uuid;identifier;createdBy;createdAtGMT;modifiedBy;modifiedAtGMT;SurveyUnitID;MostRecentlyComputedTotal;Latitude;Longitude;Northing;Easting;Accuracy;LandUse;AgriculturalCondition;Topography;Slope;Visibility;Passability;Drainage;Vegetation;Stoniness;Shade;NumberOfRows;NumberOfWalkers;RowIntervalM;WalkerIntervalM;Walkers;MostRecentlyComputedAncient;MostRecentlyComputedModern;MostRecentlyComputedAC;MostRecentlyComputedHM;MostRecentlyComputedLithic;MostRecentlyComputedDaub;MostRecentlyComputedGlass;MostRecentlyComputedOther;SampleTaken;Date;geospatialcolumn;SamplePhoto
1.00E+18;20092: 24;Petra Hermankova;2020-01-28 10:45:26.576 GMT;Petra Hermankova;2020-01-28 10:46:59 GMT;20092;24;22.86547647;38.03215205;663719.3533;4211024.761;16;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";20;0;4;0;0;0;0;0;No;28/01/2020;POINT(663719.353265 4211024.761421);
1.00E+18;20093: 38;Petra Hermankova;2020-01-28 10:50:32.384 GMT;Petra Hermankova;2020-01-28 10:50:42 GMT;20093;38;22.86558576;38.03189758;663729.5124;4210996.716;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;4;3;1;6;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";30;0;8;0;0;0;0;0;Yes;28/01/2020;POINT(663729.512394 4210996.715893);
1.00E+18;20094: 29;Petra Hermankova;2020-01-28 10:57:55.231 GMT;Petra Hermankova;2020-01-28 10:59:06 GMT;20094;29;22.86586455;38.03168135;663754.4637;4210973.213;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";25;0;4;0;0;0;0;0;Yes;28/01/2020;POINT(663754.463747 4210973.212745);
1.00E+18;10153: 8;Adela Sobotkova;2020-01-28 10:59:10.386 GMT;Adela Sobotkova;2020-01-28 10:59:44 GMT;10153;8;22.863462;38.033035;663540.579;4211119.194;2;Scrub;Partially Fallow;Undulating Landscape;Gentle;20-40%;2;1;2;4;3;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";8;0;0;0;0;0;0;0;No;28/01/2020;POINT(663540.578963 4211119.193547);
1.00E+18;10154: 2;Adela Sobotkova;2020-01-28 11:04:08.902 GMT;Adela Sobotkova;2020-01-28 11:04:52 GMT;10154;2;22.86339;38.033211;663533.8681;4211138.597;2;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;60-80%;2;1;2;4;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";1;0;1;0;0;0;0;0;No;28/01/2020;POINT(663533.868104 4211138.597063);
1.00E+18;20095: 18;Petra Hermankova;2020-01-28 11:04:24.079 GMT;Petra Hermankova;2020-01-28 11:05:57 GMT;20095;18;22.86567929;38.03193717;663737.6336;4211001.274;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";15;0;3;0;0;0;0;0;No;28/01/2020;POINT(663737.633569 4211001.273591);
1.00E+18;10155: 0;Adela Sobotkova;2020-01-28 11:08:07.392 GMT;Adela Sobotkova;2020-01-28 11:08:44 GMT;10155;0;22.863294;38.033468;663524.8707;4211166.947;2,25;Forest;Partially Fallow;Ridgeline;Gentle;20-40%;4;1;4;3;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;0;0;0;0;0;0;No;28/01/2020;POINT(663524.870662 4211166.946687);
1.00E+18;20096: 35;Petra Hermankova;2020-01-28 11:08:58.432 GMT;Petra Hermankova;2020-01-28 11:09:33 GMT;20096;35;22.86556197;38.03216928;4211026.824;663726.8199;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";33;0;2;0;0;0;0;0;Yes;28/01/2020;POINT(663726.819885 4211026.823657);
1.00E+18;10156: 0;Adela Sobotkova;2020-01-28 11:12:10.787 GMT;Adela Sobotkova;2020-01-28 11:12:39 GMT;10156;0;22.863232;38.03363;663519.0687;4211184.814;1,75;Forest;Partially Fallow;Ridgeline;Gentle;20-40%;4;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;0;0;0;0;0;0;No;28/01/2020;POINT(663519.068694 4211184.814268);
1.00E+18;20097: 28;Petra Hermankova;2020-01-28 11:13:17.475 GMT;Petra Hermankova;2020-01-28 11:14:14 GMT;20097;28;22.86543951;38.03240117;663715.5547;4211052.34;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;20-40%;1;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";22;0;6;0;0;0;0;0;Yes;28/01/2020;POINT(663715.554698 4211052.339878);
1.00E+18;10157: 1;Adela Sobotkova;2020-01-28 11:15:17.233 GMT;Adela Sobotkova;2020-01-28 11:15:50 GMT;10157;1;22.863221;38.033831;663517.6562;4211207.099;2;Forest;Partially Fallow;Ridgeline;Gentle;20-40%;4;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;1;0;0;0;0;0;No;28/01/2020;POINT(663517.656192 4211207.099281);
1.00E+18;20098: 9;Petra Hermankova;2020-01-28 11:19:16.503 GMT;Petra Hermankova;2020-01-28 11:19:34 GMT;20098;9;22.86525532;38.03267267;663698.7837;4211082.144;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;4;3;1;3;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";8;0;1;0;0;0;0;0;No;28/01/2020;POINT(663698.783691 4211082.14375);
1.00E+18;10158: 0;Adela Sobotkova;2020-01-28 11:21:20.165 GMT;Adela Sobotkova;2020-01-28 11:22:24 GMT;10158;0;22.863344;38.034005;663528.0647;4211226.624;2;Forest;Partially Fallow;Ridgeline;Gentle;20-40%;4;1;3;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";0;0;0;0;0;0;0;0;No;28/01/2020;POINT(663528.064664 4211226.62392);
1.00E+18;10159: 4;Adela Sobotkova;2020-01-28 11:24:48.395 GMT;Adela Sobotkova;2020-01-28 11:29:06 GMT;10159;4;22.863551;38.03416;663545.8878;4211244.188;2;Forest;Partially Fallow;Ridgeline;Gentle;20-40%;5;1;4;2;2;5;5;5;5;"1 - Alexandra Hewitt (AH)
2 - Nathan Stein (NS)
3 - Adela Sobotkova (AS)
4 - Sarah Roach (SR)
5 - Jacob Kiefel (JK)";4;0;0;0;0;0;0;0;No;28/01/2020;POINT(663545.887849 4211244.187993);
1.00E+18;20099: 16;Petra Hermankova;2020-01-28 11:24:59.314 GMT;Petra Hermankova;2020-01-28 11:25:06 GMT;20099;16;22.86542036;38.03289781;663712.7686;4211107.418;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Steep;40-60%;2;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";16;0;0;0;0;0;0;0;Yes;28/01/2020;POINT(663712.768598 4211107.417561);
1.00E+18;20100: 17;Petra Hermankova;2020-01-28 11:32:57.885 GMT;Petra Hermankova;2020-01-28 11:41:39 GMT;20100;17;22.86536063;38.0330935;663707.0899;4211129.027;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Steep;60-80%;2;1;4;3;1;7;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";15;0;2;0;0;0;0;0;Yes;28/01/2020;POINT(663707.089939 4211129.027075);
1.00E+18;20101: 7;Petra Hermankova;2020-01-28 11:42:42.570 GMT;Petra Hermankova;2020-01-28 11:46:36 GMT;20101;7;22.86551414;38.0330462;663720.6691;4211124.049;6;Perennial Agriculture;Partially Fallow;Valley Bottom;Steep;60-80%;2;1;4;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";7;0;0;0;0;0;0;0;Yes;28/01/2020;POINT(663720.669065 4211124.048591);
1.00E+18;20102: 20;Petra Hermankova;2020-01-28 11:51:09.827 GMT;Petra Hermankova;2020-01-28 12:06:18 GMT;20102;20;22.8656376;38.03298513;663731.6407;4211117.489;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Steep;60-80%;2;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";20;0;0;0;0;0;0;0;Yes;28/01/2020;POINT(663731.640665 4211117.489244);
1.00E+18;20103: 20;Petra Hermankova;2020-01-28 12:13:57.291 GMT;Petra Hermankova;2020-01-28 12:18:51 GMT;20103;20;22.86567626;38.03270113;663735.6666;4211086.043;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";15;0;5;0;0;0;0;0;No;28/01/2020;POINT(663735.666594 4211086.043201);
1.00E+18;20104: 28;Petra Hermankova;2020-01-28 12:19:06.131 GMT;Petra Hermankova;2020-01-28 12:24:31 GMT;20104;28;22.8658317;38.0324604;663749.8457;4211059.604;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;1;5;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";21;0;7;0;0;0;0;0;Yes;28/01/2020;POINT(663749.84568 4211059.603895);
1.00E+18;20105: 57;Petra Hermankova;2020-01-28 12:23:59.442 GMT;Petra Hermankova;2020-01-28 12:24:56 GMT;20105;57;22.86592585;38.03217607;663758.7421;4211028.219;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Level;40-60%;1;1;3;3;1;7;5;5;5;"1 - Dean Mcmah (DMc)
2 - Petra Hermankova (PH)
3 - Sam Mills (SM)
4 - Brinnly Pegler (BP)
5 - Zed Grisez (ZG)";47;0;10;0;0;0;0;0;Yes;28/01/2020;POINT(663758.742113 4211028.218588);
1.00E+18;20106: 18;Petra Hermankova;2020-01-29 09:28:23.368 GMT;Petra Hermankova;2020-01-29 09:29:24 GMT;20106;18;22.86454343;38.03103029;663639.9568;4210898.64;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;1;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";13;0;5;0;0;0;0;0;No;29/01/2020;POINT(663639.956752 4210898.640086);
1.00E+18;20107: 34;Petra Hermankova;2020-01-29 09:36:16.625 GMT;Petra Hermankova;2020-01-29 09:44:38 GMT;20107;34;22.86448335;38.0309635;663634.8322;4210891.122;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;1;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";31;0;3;0;0;0;0;0;Yes;29/01/2020;POINT(663634.83225 4210891.122423);
1.00E+18;20108: 31;Petra Hermankova;2020-01-29 09:41:12.368 GMT;Petra Hermankova;2020-01-29 09:45:39 GMT;20108;31;22.86459749;38.03059244;663645.6762;4210850.148;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;1;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";29;0;2;0;0;0;0;0;Yes;29/01/2020;POINT(663645.676163 4210850.147875);
1.00E+18;20109: 7;Petra Hermankova;2020-01-29 09:54:30.589 GMT;Petra Hermankova;2020-01-29 09:54:40 GMT;20109;7;22.86461545;38.03058793;663647.2626;4210849.68;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Steep;20-40%;3;1;3;2;1;4;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";6;0;1;0;0;0;0;0;No;29/01/2020;POINT(663647.262627 4210849.679824);
1.00E+18;20110: 28;Petra Hermankova;2020-01-29 10:03:12.603 GMT;Petra Hermankova;2020-01-29 10:03:38 GMT;20110;28;22.86472388;38.03050523;663656.964;4210840.694;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;3;1;3;2;1;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";19;0;8;0;1;0;0;0;Yes;29/01/2020;POINT(663656.96401 4210840.693813);
1.00E+18;20111: 26;Petra Hermankova;2020-01-29 10:08:49.961 GMT;Petra Hermankova;2020-01-29 10:09:35 GMT;20111;26;22.86469308;38.03073428;663653.7509;4210866.056;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;3;1;3;2;1;6;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";22;0;4;0;0;0;0;0;Yes;29/01/2020;POINT(663653.750946 4210866.056375);
1.00E+18;20112: 6;Dean Mcmah;2020-01-29 10:54:41.817 GMT;Dean Mcmah;2020-01-29 10:57:48 GMT;20112;6;22.8651561;38.0312841;4210927.883;663693.1667;16;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;3;1;3;2;1;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";5;0;1;0;0;0;0;0;No;29/01/2020;POINT(663693.166676 4210927.883434);
1.00E+18;20113: 15;Dean Mcmah;2020-01-29 11:00:53.349 GMT;Dean Mcmah;2020-01-29 11:00:53 GMT;20113;15;22.86523473;38.03092765;663700.8623;4210888.467;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;3;1;3;2;1;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";13;0;2;0;0;0;0;0;No;29/01/2020;POINT(663700.862321 4210888.467478);
1.00E+18;20114: 30;Dean Mcmah;2020-01-29 11:11:07.978 GMT;Dean Mcmah;2020-01-29 11:12:09 GMT;20114;30;22.8653202;38.03116376;663707.8378;4210914.818;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;0-20%;3;1;4;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";27;0;3;0;0;0;0;0;Yes;29/01/2020;POINT(663707.837849 4210914.8181);
1.00E+18;20115: 3;Charles Boyd;2020-01-29 11:17:53.015 GMT;Charles Boyd;2020-01-29 11:18:56 GMT;20115;3;22.86547726;38.03058433;663722.9135;4210850.797;3;Forest;Partially Fallow;Valley Bottom;Gentle;0-20%;3;1;4;1;2;2;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";2;0;1;0;0;0;0;0;No;29/01/2020;POINT(663722.913493 4210850.79745);
1.00E+18;20116: 25;Charles Boyd;2020-01-29 11:25:06.641 GMT;Charles Boyd;2020-01-29 11:25:41 GMT;20116;25;22.86557627;38.0307305;663731.2785;4210867.192;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;2;1;3;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";15;0;10;0;0;0;0;0;No;29/01/2020;POINT(663731.278478 4210867.192249);
1.00E+18;20117: 8;Charles Boyd;2020-01-29 11:33:11.947 GMT;Petra Hermankova;2020-01-29 11:36:26 GMT;20117;8;22.86555605;38.03115881;663728.5498;4210914.685;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;3;2;4;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";3;0;5;0;0;0;0;0;No;29/01/2020;POINT(663728.549807 4210914.68496);
1.00E+18;20118: 20;Petra Hermankova;2020-01-29 11:42:09.895 GMT;Petra Hermankova;2020-01-29 11:43:06 GMT;20118;20;22.86586916;38.03156293;663755.1322;4210960.08;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;3;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";11;0;9;0;0;0;0;0;No;29/01/2020;POINT(663755.13225 4210960.07986);
1.00E+18;20119: 27;Petra Hermankova;2020-01-29 11:46:27.117 GMT;Petra Hermankova;2020-01-29 11:46:49 GMT;20119;27;22.86599825;38.03128432;663767.0832;4210929.391;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";18;0;9;0;0;0;0;0;Yes;29/01/2020;POINT(663767.083184 4210929.391259);
1.00E+18;20120: 16;Petra Hermankova;2020-01-29 11:52:26.933 GMT;Petra Hermankova;2020-01-29 11:59:59 GMT;20120;16;22.86610254;38.03112838;663776.584;4210912.271;4;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";14;0;2;0;0;0;0;0;No;29/01/2020;POINT(663776.583963 4210912.270522);
1.00E+18;20121: 23;Petra Hermankova;2020-01-29 12:05:53.486 GMT;Petra Hermankova;2020-01-29 12:06:29 GMT;20121;23;22.86633365;38.03116372;663796.7901;4210916.6;6;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";23;0;0;0;0;0;0;0;Yes;29/01/2020;POINT(663796.790093 4210916.599586);
1.00E+18;20122: 41;Petra Hermankova;2020-01-29 12:10:59.459 GMT;Petra Hermankova;2020-01-29 12:20:45 GMT;20122;41;22.86619099;38.03126114;663784.0521;4210927.159;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";20;0;21;0;0;0;0;0;Yes;29/01/2020;POINT(663784.052064 4210927.158662);
1.00E+18;20123: 10;Petra Hermankova;2020-01-29 12:22:07.742 GMT;Petra Hermankova;2020-01-29 12:22:18 GMT;20123;10;22.86603846;38.03153732;663770.0485;4210957.537;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;2;2;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";9;0;1;0;0;0;0;0;No;29/01/2020;POINT(663770.04849 4210957.536933);
1.00E+18;20124: 24;Petra Hermankova;2020-01-29 12:28:49.439 GMT;Petra Hermankova;2020-01-29 12:29:12 GMT;20124;24;22.86670708;38.0315542;663828.6968;4210960.588;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;2;2;5;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";22;0;2;0;0;0;0;0;No;29/01/2020;POINT(663828.696785 4210960.588021);
1.00E+18;20125: 31;Petra Hermankova;2020-01-29 12:33:40.765 GMT;Petra Hermankova;2020-01-29 12:33:57 GMT;20125;31;22.8668;38.03119963;663837.6426;4210921.406;3;Perennial Agriculture;Partially Fallow;Valley Bottom;Gentle;20-40%;1;1;3;3;2;3;5;5;5;"1 - Petra Hermankova (PH)
2 - Joanna Bennetts (JB)
3 - Dean Mcmah (DMc)
4 - Charlie Boyd (CB)
5 - Jacob Kiefel (JK)";27;0;4;0;0;0;0;0;Yes;29/01/2020;POINT(663837.642576 4210921.405925);
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16
